계측기명,수집시간,nh4,no3,ph,temp,상전류(R),current_aeration,cycle_runtime,elapsed_time,T_remaining,nh4_diff,no3_diff,ph_diff,nh4_decay_rate,hour,weekday,hour_sin,hour_cos,nh4_rolling_mean,nh4_no3_ratio,do_saturation,reactor
반응조A,2020-07-17 14:30:00,0.13,5.4,6.22,21.45,5.8,1,140,120,20,-0.27999999999999997,0.3100000000000005,-0.04999999999999982,-0.027999999999999997,14,4,-0.4999999999999997,-0.8660254037844388,1.0616666666666668,0.024074069615913032,8.82186616399623,0
반응조A,2020-07-17 14:40:00,0.06,5.18,6.21,21.45,5.96,1,140,130,10,-0.07,-0.22000000000000064,-0.009999999999999787,-0.007000000000000001,14,4,-0.4999999999999997,-0.8660254037844388,0.71,0.011583009346909392,8.82186616399623,0
반응조A,2020-07-17 16:30:00,0.07,4.47,6.19,21.54,6.94,1,10,0,10,0.020000000000000004,-0.2400000000000002,0.03000000000000025,0.0020000000000000005,16,4,-0.8660254037844385,-0.5000000000000004,0.055,0.015659951753925785,8.806925103500188,0
반응조A,2020-07-17 17:40:00,4.04,1.25,6.48,21.39,7.12,1,120,0,120,0.5,0.010000000000000009,0.0,0.05,17,4,-0.9659258262890683,-0.25881904510252063,2.5966666666666667,3.231997414402069,8.831855066993771,0
반응조A,2020-07-17 17:50:00,4.11,1.49,6.5,21.39,7.14,1,120,10,110,0.07000000000000028,0.24,0.019999999999999574,0.007000000000000029,17,4,-0.9659258262890683,-0.25881904510252063,3.11,2.758387410478248,8.831855066993771,0
반응조A,2020-07-17 18:00:00,3.85,1.92,6.5,21.39,6.96,1,120,20,100,-0.26000000000000023,0.42999999999999994,0.0,-0.026000000000000023,18,4,-1.0,-1.8369701987210297e-16,3.473333333333333,2.005207288954537,8.831855066993771,0
반응조A,2020-07-17 18:10:00,3.41,2.09,6.48,21.39,7.12,1,120,30,90,-0.43999999999999995,0.16999999999999993,-0.019999999999999574,-0.044,18,4,-1.0,-1.8369701987210297e-16,3.648333333333333,1.6315781667090112,8.831855066993771,0
반응조A,2020-07-17 18:20:00,2.91,2.29,6.46,21.39,7.04,1,120,40,80,-0.5,0.20000000000000018,-0.020000000000000462,-0.05,18,4,-1.0,-1.8369701987210297e-16,3.643333333333333,1.2707418031695181,8.831855066993771,0
반응조A,2020-07-17 18:30:00,2.35,3.18,6.42,21.42,6.94,1,120,50,70,-0.56,0.8900000000000001,-0.040000000000000036,-0.05600000000000001,18,4,-1.0,-1.8369701987210297e-16,3.4450000000000003,0.7389934783039376,8.82685778951339,0
반응조A,2020-07-17 18:40:00,1.8,3.37,6.36,21.45,6.74,1,120,60,60,-0.55,0.18999999999999995,-0.05999999999999961,-0.05500000000000001,18,4,-1.0,-1.8369701987210297e-16,3.071666666666667,0.5341244705862105,8.82186616399623,0
